id,u_str
7385,010110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
7386,010110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101110000000000000
7387,010110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
7388,010110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110110000000000000
7389,010110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101100000000000000
7390,010110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101110100000000000000
7391,010110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
7392,010110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
7393,010110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
7394,010110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
7395,010110101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011011
7396,010110101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011101
7397,010110101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
7398,010110101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
7399,010110101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011101100000000000000
7400,010110101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101110100000000000000
7401,010110101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
7402,010110101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
7403,010110101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
7404,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011011
7405,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011011
7406,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001001100000000000000
7407,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
7408,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
7409,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101100000000000000
7410,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101110100000000000000
7411,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
7412,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
7413,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
7414,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
7415,010110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011101101100000000000000
7416,011001011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011011
7417,011001011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011011
7418,011001011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
7419,011001011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101110000000000000
7420,011001011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
7421,011001011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110110000000000000
