line,station,feature_nr,name,nunique,nunique_fault,unique,unique_fault,val_most_common,val_most_common_fault,nunique_diff,same_most_common,prod_passed,prod_passed_rel,prod_passed_fault,prod_passed_fault_rel,ratio_fault,different_most_common
1,25,2208,L1_S25_F2208,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
1,25,2211,L1_S25_F2211,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
1,25,2213,L1_S25_F2213,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
1,25,2215,L1_S25_F2215,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
1,25,2218,L1_S25_F2218,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
1,25,2221,L1_S25_F2221,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
1,25,2224,L1_S25_F2224,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
1,25,2227,L1_S25_F2227,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
1,25,2229,L1_S25_F2229,7,1,[ 4.  5.  6.  3.  2.  7.  1.],[ 4.],4.0,4.0,6,1,7158,0.00604690022446,50,0.00726849832825,1.20202054912,0
1,25,2250,L1_S25_F2250,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2252,L1_S25_F2252,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2253,L1_S25_F2253,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2254,L1_S25_F2254,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2256,L1_S25_F2256,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2257,L1_S25_F2257,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2259,L1_S25_F2259,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2261,L1_S25_F2261,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2262,L1_S25_F2262,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2264,L1_S25_F2264,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2266,L1_S25_F2266,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2267,L1_S25_F2267,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2269,L1_S25_F2269,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2271,L1_S25_F2271,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2272,L1_S25_F2272,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2274,L1_S25_F2274,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2276,L1_S25_F2276,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2277,L1_S25_F2277,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2279,L1_S25_F2279,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2281,L1_S25_F2281,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2282,L1_S25_F2282,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2283,L1_S25_F2283,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2285,L1_S25_F2285,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2286,L1_S25_F2286,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2288,L1_S25_F2288,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2290,L1_S25_F2290,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2291,L1_S25_F2291,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2293,L1_S25_F2293,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2295,L1_S25_F2295,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2296,L1_S25_F2296,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2298,L1_S25_F2298,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2300,L1_S25_F2300,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2301,L1_S25_F2301,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2303,L1_S25_F2303,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2305,L1_S25_F2305,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2306,L1_S25_F2306,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2308,L1_S25_F2308,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2310,L1_S25_F2310,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2311,L1_S25_F2311,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2313,L1_S25_F2313,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2315,L1_S25_F2315,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2316,L1_S25_F2316,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2318,L1_S25_F2318,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2320,L1_S25_F2320,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2321,L1_S25_F2321,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2323,L1_S25_F2323,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
1,25,2325,L1_S25_F2325,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3579,0.00302345011223,22,0.00319813926443,1.05777808322,0
1,25,2326,L1_S25_F2326,11,4,"[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02
   5.24288000e+05   9.17400000e+03   8.38880000e+04   6.55300000e+03
   1.13200000e+03   9.17000000e+02   4.71859200e+06]",[  2.62144000e+05   7.86432000e+05   7.86944000e+05   5.12000000e+02],512.0,786432.0,7,0,66,5.57551571408e-05,0,0.0,0.0,1
1,25,2328,L1_S25_F2328,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2330,L1_S25_F2330,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2331,L1_S25_F2331,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2332,L1_S25_F2332,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2334,L1_S25_F2334,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2335,L1_S25_F2335,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2337,L1_S25_F2337,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2339,L1_S25_F2339,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2340,L1_S25_F2340,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2342,L1_S25_F2342,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2344,L1_S25_F2344,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2345,L1_S25_F2345,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2347,L1_S25_F2347,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2349,L1_S25_F2349,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2350,L1_S25_F2350,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2352,L1_S25_F2352,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2354,L1_S25_F2354,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2355,L1_S25_F2355,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2357,L1_S25_F2357,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2359,L1_S25_F2359,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2360,L1_S25_F2360,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2361,L1_S25_F2361,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2363,L1_S25_F2363,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2364,L1_S25_F2364,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2366,L1_S25_F2366,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2368,L1_S25_F2368,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2369,L1_S25_F2369,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2371,L1_S25_F2371,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2373,L1_S25_F2373,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2374,L1_S25_F2374,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2376,L1_S25_F2376,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2378,L1_S25_F2378,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2379,L1_S25_F2379,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2381,L1_S25_F2381,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2383,L1_S25_F2383,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2384,L1_S25_F2384,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2386,L1_S25_F2386,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2388,L1_S25_F2388,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2389,L1_S25_F2389,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2391,L1_S25_F2391,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2393,L1_S25_F2393,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2394,L1_S25_F2394,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2396,L1_S25_F2396,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2398,L1_S25_F2398,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2399,L1_S25_F2399,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2401,L1_S25_F2401,1,1,[ 1.],[ 1.],1.0,1.0,0,1,18,1.52059519475e-05,0,0.0,0.0,0
1,25,2403,L1_S25_F2403,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3598,0.00303950083928,28,0.00407035906382,1.33915378841,0
1,25,2404,L1_S25_F2404,6,4,[  524288.    83888.   262144.   786432.    41944.  8912896.],[ 524288.   83888.  262144.  786432.],524288.0,83888.0,2,0,18,1.52059519475e-05,0,0.0,0.0,1
1,25,2407,L1_S25_F2407,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,25,2410,L1_S25_F2410,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,25,2413,L1_S25_F2413,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,25,2416,L1_S25_F2416,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,25,2419,L1_S25_F2419,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,25,2422,L1_S25_F2422,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,25,2425,L1_S25_F2425,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,25,2428,L1_S25_F2428,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,25,2447,L1_S25_F2447,1,1,[ 3.],[ 3.],3.0,3.0,0,1,7062,0.00596580181407,50,0.00726849832825,1.21836067553,0
1,25,2470,L1_S25_F2470,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
1,25,2473,L1_S25_F2473,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
1,25,2476,L1_S25_F2476,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
1,25,2479,L1_S25_F2479,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
1,25,2482,L1_S25_F2482,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
1,25,2485,L1_S25_F2485,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
1,25,2488,L1_S25_F2488,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
1,25,2491,L1_S25_F2491,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
1,25,2494,L1_S25_F2494,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
1,25,2496,L1_S25_F2496,8,2,[ 4.  5.  2.  3.  6.  7.  8.  1.],[ 4.  5.],4.0,4.0,6,1,4297,0.00362999863991,8,0.00116295973252,0.320374701999,0
1,25,2517,L1_S25_F2517,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2519,L1_S25_F2519,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2147,0.00181373215729,2,0.00029073993313,0.160299265777,0
1,25,2520,L1_S25_F2520,2,2,[ 524288.   83888.],[ 524288.   83888.],524288.0,524288.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2521,L1_S25_F2521,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2523,L1_S25_F2523,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2147,0.00181373215729,2,0.00029073993313,0.160299265777,0
1,25,2524,L1_S25_F2524,2,2,[ 524288.   83888.],[ 524288.   83888.],524288.0,524288.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2526,L1_S25_F2526,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2528,L1_S25_F2528,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2147,0.00181373215729,2,0.00029073993313,0.160299265777,0
1,25,2529,L1_S25_F2529,2,2,[ 524288.   83888.],[ 524288.   83888.],524288.0,524288.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2531,L1_S25_F2531,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2533,L1_S25_F2533,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2147,0.00181373215729,2,0.00029073993313,0.160299265777,0
1,25,2534,L1_S25_F2534,2,2,[ 524288.   83888.],[ 524288.   83888.],524288.0,524288.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2536,L1_S25_F2536,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2538,L1_S25_F2538,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2147,0.00181373215729,2,0.00029073993313,0.160299265777,0
1,25,2539,L1_S25_F2539,2,2,[ 524288.   83888.],[ 524288.   83888.],524288.0,524288.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2541,L1_S25_F2541,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2543,L1_S25_F2543,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2147,0.00181373215729,2,0.00029073993313,0.160299265777,0
1,25,2544,L1_S25_F2544,2,2,[ 524288.   83888.],[ 524288.   83888.],524288.0,524288.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2546,L1_S25_F2546,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2548,L1_S25_F2548,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2147,0.00181373215729,2,0.00029073993313,0.160299265777,0
1,25,2549,L1_S25_F2549,2,2,[ 524288.   83888.],[ 524288.   83888.],524288.0,524288.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2550,L1_S25_F2550,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2552,L1_S25_F2552,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2147,0.00181373215729,2,0.00029073993313,0.160299265777,0
1,25,2553,L1_S25_F2553,2,2,[ 524288.   83888.],[ 524288.   83888.],524288.0,524288.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2555,L1_S25_F2555,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2557,L1_S25_F2557,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2147,0.00181373215729,2,0.00029073993313,0.160299265777,0
1,25,2558,L1_S25_F2558,2,2,[ 524288.   83888.],[ 524288.   83888.],524288.0,524288.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2560,L1_S25_F2560,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2562,L1_S25_F2562,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2147,0.00181373215729,2,0.00029073993313,0.160299265777,0
1,25,2563,L1_S25_F2563,2,2,[ 524288.   83888.],[ 524288.   83888.],524288.0,524288.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2565,L1_S25_F2565,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
1,25,2567,L1_S25_F2567,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2147,0.00181373215729,2,0.00029073993313,0.160299265777,0
