line,station,feature_nr,feat_nr_dat,name_dat,name_cat,name_num,station_V2
3,42,4052,4053.0,L3_S42_D4053,L3_S42_F4052,,42.0
3,42,4054,,,L3_S42_F4054,,42.0
3,42,4055,,,L3_S42_F4055,,42.0
3,42,4056,4057.0,L3_S42_D4057,L3_S42_F4056,,42.0
3,42,4058,,,L3_S42_F4058,,42.0
3,42,4059,,,L3_S42_F4059,,42.0
3,43,4060,,,,L3_S43_F4060,43.0
3,43,4061,4062.0,L3_S43_D4062,L3_S43_F4061,,43.0
3,43,4063,,,L3_S43_F4063,,43.0
3,43,4064,,,L3_S43_F4064,,43.0
3,43,4065,,,,L3_S43_F4065,43.0
3,43,4066,4067.0,L3_S43_D4067,L3_S43_F4066,,43.0
3,43,4068,,,L3_S43_F4068,,43.0
3,43,4069,,,L3_S43_F4069,,43.0
3,43,4070,,,,L3_S43_F4070,43.0
3,43,4071,4072.0,L3_S43_D4072,L3_S43_F4071,,43.0
3,43,4073,,,L3_S43_F4073,,43.0
3,43,4074,,,L3_S43_F4074,,43.0
3,43,4075,,,,L3_S43_F4075,43.0
3,43,4076,4077.0,L3_S43_D4077,L3_S43_F4076,,43.0
3,43,4078,,,L3_S43_F4078,,43.0
3,43,4079,,,L3_S43_F4079,,43.0
3,43,4080,,,,L3_S43_F4080,43.0
3,43,4081,4082.0,L3_S43_D4082,L3_S43_F4081,,43.0
3,43,4083,,,L3_S43_F4083,,43.0
3,43,4084,,,L3_S43_F4084,,43.0
3,43,4085,,,,L3_S43_F4085,43.0
3,43,4086,4087.0,L3_S43_D4087,L3_S43_F4086,,43.0
3,43,4088,,,L3_S43_F4088,,43.0
3,43,4089,,,L3_S43_F4089,,43.0
3,43,4090,,,,L3_S43_F4090,43.0
3,43,4091,4092.0,L3_S43_D4092,L3_S43_F4091,,43.0
3,43,4093,,,L3_S43_F4093,,43.0
3,43,4094,,,L3_S43_F4094,,43.0
3,43,4095,,,,L3_S43_F4095,43.0
3,43,4096,4097.0,L3_S43_D4097,L3_S43_F4096,,43.0
3,43,4098,,,L3_S43_F4098,,43.0
3,43,4099,,,L3_S43_F4099,,43.0
3,44,4100,4101.0,L3_S44_D4101,,L3_S44_F4100,44.0
3,44,4102,,,L3_S44_F4102,,44.0
3,44,4103,4104.0,L3_S44_D4104,,L3_S44_F4103,44.0
3,44,4105,,,L3_S44_F4105,,44.0
3,44,4106,4107.0,L3_S44_D4107,,L3_S44_F4106,44.0
3,44,4108,,,L3_S44_F4108,,44.0
3,44,4109,4110.0,L3_S44_D4110,,L3_S44_F4109,44.0
3,44,4111,,,L3_S44_F4111,,44.0
3,44,4112,4113.0,L3_S44_D4113,,L3_S44_F4112,44.0
3,44,4114,,,L3_S44_F4114,,44.0
3,44,4115,4116.0,L3_S44_D4116,,L3_S44_F4115,44.0
3,44,4117,,,L3_S44_F4117,,44.0
3,44,4118,4119.0,L3_S44_D4119,,L3_S44_F4118,44.0
3,44,4120,,,L3_S44_F4120,,44.0
3,44,4121,4122.0,L3_S44_D4122,,L3_S44_F4121,44.0
3,44,4123,,,L3_S44_F4123,,44.0
3,45,4124,4125.0,L3_S45_D4125,,L3_S45_F4124,45.0
3,45,4126,4127.0,L3_S45_D4127,,L3_S45_F4126,45.0
3,45,4128,4129.0,L3_S45_D4129,,L3_S45_F4128,45.0
3,45,4130,4131.0,L3_S45_D4131,,L3_S45_F4130,45.0
3,45,4132,4133.0,L3_S45_D4133,,L3_S45_F4132,45.0
3,46,4134,4135.0,L3_S46_D4135,L3_S46_F4134,,46.0
3,46,4136,,,L3_S46_F4136,,46.0
3,46,4137,,,L3_S46_F4137,,46.0
3,47,4138,,,,L3_S47_F4138,47.0
3,47,4139,4140.0,L3_S47_D4140,L3_S47_F4139,,47.0
3,47,4141,,,L3_S47_F4141,,47.0
3,47,4142,,,L3_S47_F4142,,47.0
3,47,4143,,,,L3_S47_F4143,47.0
3,47,4144,4145.0,L3_S47_D4145,L3_S47_F4144,,47.0
3,47,4146,,,L3_S47_F4146,,47.0
3,47,4147,,,L3_S47_F4147,,47.0
3,47,4148,,,,L3_S47_F4148,47.0
3,47,4149,4150.0,L3_S47_D4150,L3_S47_F4149,,47.0
3,47,4151,,,L3_S47_F4151,,47.0
3,47,4152,,,L3_S47_F4152,,47.0
3,47,4153,,,,L3_S47_F4153,47.0
3,47,4154,4155.0,L3_S47_D4155,L3_S47_F4154,,47.0
3,47,4156,,,L3_S47_F4156,,47.0
3,47,4157,,,L3_S47_F4157,,47.0
3,47,4158,,,,L3_S47_F4158,47.0
3,47,4159,4160.0,L3_S47_D4160,L3_S47_F4159,,47.0
3,47,4161,,,L3_S47_F4161,,47.0
3,47,4162,,,L3_S47_F4162,,47.0
3,47,4163,,,,L3_S47_F4163,47.0
3,47,4164,4165.0,L3_S47_D4165,L3_S47_F4164,,47.0
3,47,4166,,,L3_S47_F4166,,47.0
3,47,4167,,,L3_S47_F4167,,47.0
3,47,4168,,,,L3_S47_F4168,47.0
3,47,4169,4170.0,L3_S47_D4170,L3_S47_F4169,,47.0
3,47,4171,,,L3_S47_F4171,,47.0
3,47,4172,,,L3_S47_F4172,,47.0
3,47,4173,,,,L3_S47_F4173,47.0
3,47,4174,4175.0,L3_S47_D4175,L3_S47_F4174,,47.0
3,47,4176,,,L3_S47_F4176,,47.0
3,47,4177,,,L3_S47_F4177,,47.0
3,47,4178,,,,L3_S47_F4178,47.0
3,47,4179,4180.0,L3_S47_D4180,L3_S47_F4179,,47.0
3,47,4181,,,L3_S47_F4181,,47.0
3,47,4182,,,L3_S47_F4182,,47.0
3,47,4183,,,,L3_S47_F4183,47.0
3,47,4184,4185.0,L3_S47_D4185,L3_S47_F4184,,47.0
3,47,4186,,,L3_S47_F4186,,47.0
3,47,4187,,,L3_S47_F4187,,47.0
3,47,4188,,,,L3_S47_F4188,47.0
3,47,4189,4190.0,L3_S47_D4190,L3_S47_F4189,,47.0
3,47,4191,,,L3_S47_F4191,,47.0
3,47,4192,,,L3_S47_F4192,,47.0
3,48,4193,4194.0,L3_S48_D4194,,L3_S48_F4193,48.0
3,48,4194,4195.0,L3_S48_D4195,,,48.0
3,48,4196,4197.0,L3_S48_D4197,,L3_S48_F4196,48.0
3,48,4198,4199.0,L3_S48_D4199,,L3_S48_F4198,48.0
3,48,4200,4201.0,L3_S48_D4201,,L3_S48_F4200,48.0
3,48,4202,4203.0,L3_S48_D4203,,L3_S48_F4202,48.0
3,48,4204,4205.0,L3_S48_D4205,,L3_S48_F4204,48.0
3,49,4206,,,,L3_S49_F4206,49.0
3,49,4207,4208.0,L3_S49_D4208,L3_S49_F4207,,49.0
3,49,4209,,,L3_S49_F4209,,49.0
3,49,4210,,,L3_S49_F4210,,49.0
3,49,4211,,,,L3_S49_F4211,49.0
3,49,4212,4213.0,L3_S49_D4213,L3_S49_F4212,,49.0
3,49,4214,,,L3_S49_F4214,,49.0
3,49,4215,,,L3_S49_F4215,,49.0
3,49,4216,,,,L3_S49_F4216,49.0
3,49,4217,4218.0,L3_S49_D4218,L3_S49_F4217,,49.0
3,49,4219,,,L3_S49_F4219,,49.0
3,49,4220,,,L3_S49_F4220,,49.0
3,49,4221,,,,L3_S49_F4221,49.0
3,49,4222,4223.0,L3_S49_D4223,L3_S49_F4222,,49.0
3,49,4224,,,L3_S49_F4224,,49.0
3,49,4225,,,L3_S49_F4225,,49.0
3,49,4226,,,,L3_S49_F4226,49.0
3,49,4227,4228.0,L3_S49_D4228,L3_S49_F4227,,49.0
3,49,4229,,,L3_S49_F4229,,49.0
3,49,4230,,,L3_S49_F4230,,49.0
3,49,4231,,,,L3_S49_F4231,49.0
3,49,4232,4233.0,L3_S49_D4233,L3_S49_F4232,,49.0
3,49,4234,,,L3_S49_F4234,,49.0
3,49,4235,,,L3_S49_F4235,,49.0
3,49,4236,,,,L3_S49_F4236,49.0
3,49,4237,4238.0,L3_S49_D4238,L3_S49_F4237,,49.0
3,49,4239,,,L3_S49_F4239,,49.0
3,49,4240,,,L3_S49_F4240,,49.0
3,50,4241,4242.0,L3_S50_D4242,,L3_S50_F4241,50.0
3,50,4243,4244.0,L3_S50_D4244,,L3_S50_F4243,50.0
3,50,4245,4246.0,L3_S50_D4246,,L3_S50_F4245,50.0
3,50,4247,4248.0,L3_S50_D4248,,L3_S50_F4247,50.0
3,50,4249,4250.0,L3_S50_D4250,,L3_S50_F4249,50.0
3,50,4251,4252.0,L3_S50_D4252,,L3_S50_F4251,50.0
3,50,4253,4254.0,L3_S50_D4254,,L3_S50_F4253,50.0
3,51,4254,4255.0,L3_S51_D4255,,,51.0
3,51,4256,4257.0,L3_S51_D4257,,L3_S51_F4256,51.0
3,51,4258,4259.0,L3_S51_D4259,,L3_S51_F4258,51.0
3,51,4260,4261.0,L3_S51_D4261,,L3_S51_F4260,51.0
3,51,4262,4263.0,L3_S51_D4263,,L3_S51_F4262,51.0
